year,month,NAO,EA,WP,EPNP,PNA,EAWR,SCAND,TNH,POL,PT,AO,NINO34,DMI,AMO,NCP,MOI
2014,5,-0.8,0.38,-0.85,0.77,-0.59,-1.45,-0.49,,0.98,,0.4642,0.53,-0.092,-0.023,-0.95414704,0.0584609
2014,6,-0.67,-1.03,-0.3,-0.69,-1.44,0.03,0.19,,-0.01,,-0.5074,0.41,-0.028,0.04,0.04817891,0.22347426
2014,7,0.21,0.58,-1.63,0.33,0.5,-0.31,1.56,,-0.93,,-0.4889,0.13,-0.363,0.2,0.8086826,0.49895287
2014,8,-2.28,0.75,-0.77,-1.03,1.35,-1.69,-0.59,,1.57,0.96,-0.3715,0.15,-0.372,0.313,-1.3470618,0.6024806
2014,9,1.72,0.2,-1.23,0.2,0.78,0.47,1.14,,1.1,0.93,0.1019,0.31,-0.145,0.288,1.17995,-0.2885248
2014,10,-0.87,1.02,-0.32,-0.66,1.14,-0.37,1.11,,-1.03,,-1.1344,0.45,0.141,0.27,0.7225581,-0.23615849
2014,11,0.58,0.43,0.13,3.21,0.64,1.28,1.77,,1.75,,-0.5303,0.84,0.009,0.043,-0.27816752,-2.5691495
2014,12,1.63,-0.59,-0.13,,0.37,-0.44,-0.4,-0.18,-0.93,,0.4129,0.78,0.046,0.037,0.19652826,0.08288884
2015,1,1.57,1.11,-0.22,1.27,0.14,-0.24,-0.18,0.38,-0.03,,1.0916,0.63,-0.1,-0.03,-0.09329808,0.13006353
2015,2,1.05,-0.04,-1.37,1.18,0.49,-0.92,-0.37,0.66,2.09,,1.0426,0.67,-0.345,-0.026,-0.14421272,-0.6295503
2015,3,1.12,1.2,0.41,1.13,-0.52,0.27,0.39,,0.68,,1.8374,0.74,-0.241,-0.151,-0.092535615,-0.17458785
2015,4,0.64,0.88,1.23,-0.35,-0.39,1.12,-1.49,,-0.88,,1.2157,1.07,-0.008,-0.093,0.7336513,0.10614747
2015,5,0.19,0.71,2.14,0.49,-0.05,-1.5,-2.15,,0.5,,0.7628,1.1,0.24,0.023,-1.0045875,0.4879205
2015,6,0.24,1.06,-0.03,1.72,-0.07,-0.78,-1.52,,-0.2,,0.427,1.23,0.296,0.007,-0.46703267,0.7077472
2015,7,-3.14,0.22,0.77,0.23,0.29,2.01,-1.11,,0.39,,-1.1079,1.35,0.225,0.11,0.08855742,0.68606925
2015,8,-1.1,1.08,-1.5,-0.28,0.05,-0.37,0.87,,0.13,-1.24,-0.689,1.49,0.568,0.156,0.46888447,0.46566838
2015,9,-0.49,0.15,-1.38,-1.38,-0.8,-1.67,1.09,,-0.13,0.1,-0.1645,1.67,0.294,0.278,-0.20488054,0.099147975
2015,10,0.99,0.22,-0.75,0.33,2.12,0.59,0.62,,-0.47,,-0.2501,1.91,0.482,0.302,1.796438,-0.5012609
2015,11,1.7,1.55,0.77,-0.94,-0.2,0.56,-0.4,,-0.66,,1.945,2.21,0.347,0.164,0.54536045,1.3536451
2015,12,1.99,3.14,0.56,,0.47,1.28,0.08,0.01,0.58,,1.4441,2.13,0.272,0.207,1.5385768,1.6262517
2016,1,-0.37,1.01,0.96,-0.35,1.94,-0.5,-0.68,-0.25,-2.63,,-1.4487,2.13,0.265,0.209,-0.7486954,-0.40258396
2016,2,1.35,1.85,1.61,0.23,1.68,-2.39,-0.54,0.18,-2.33,,-0.0235,1.87,-0.11,0.133,-1.5328194,-1.0765591
2016,3,0.37,0.71,-0.2,0.24,0.41,0.26,-0.23,,-0.23,,0.2802,1.5,-0.008,0.166,0.16310084,-0.8339546
2016,4,0.26,0.97,-0.26,1.47,0.6,-0.5,-0.11,,-1.59,,-1.0511,1.08,0.146,0.155,-1.0463512,-0.76405406
2016,5,-0.67,0.22,0.62,0.14,-0.85,-1.99,1.05,,-0.36,,-0.0357,0.63,-0.113,0.322,-0.20146888,-0.43046373
2016,6,-0.13,0.41,-0.62,1.26,-0.64,-1.85,-0.95,,-1.07,,0.3129,0.37,-0.443,0.387,-0.084679306,0.5880569
2016,7,-1.72,1.82,-1.42,-0.36,0.53,-1.01,-0.7,,-0.24,,0.0848,0.01,-0.757,0.41,-0.2740723,1.5057312
2016,8,-2.24,2.08,-0.37,-0.42,-0.91,-3.3,-0.44,,2.43,-0.76,0.4724,-0.1,-0.443,0.434,-0.7748674,1.3310173
2016,9,0.74,3.48,-1.75,-1.41,0.11,0.13,-0.99,,-1.31,1.04,0.781,-0.21,-0.437,0.435,1.188022,0.7352138
2016,10,0.96,0.42,0.54,-0.84,1.53,-1.33,1.05,,-2.94,,-1.9173,-0.39,-0.371,0.358,0.9941235,-0.40984142
2016,11,-0.31,-0.45,1.01,-1.43,1.44,-0.93,-0.06,,-2.78,,-0.6109,-0.37,-0.382,0.368,0.16095683,-1.3697277
2016,12,0.35,0.87,0.97,,-0.65,1.52,-1.18,0.95,-1.1,,1.7864,-0.17,-0.31,0.313,2.8776138,0.544958
2017,1,0.05,-1.15,0.55,0.39,-0.29,0.63,0.17,-0.34,0.96,,0.942,-0.23,-0.086,0.203,1.3395265,-0.8330281
2017,2,0.69,0.58,-0.15,0.21,-0.05,1.14,0.67,-0.11,-0.38,,0.3399,0.22,0.101,0.204,1.0291084,-1.054039
2017,3,0.37,1.03,-2.13,-1.04,-0.03,-1.02,-1.02,,0.73,,1.3654,0.18,0.357,0.145,-0.12103453,0.49442226
2017,4,1.74,-0.62,-0.36,1.04,0.14,0.71,-1.45,,-1.37,,-0.0887,0.35,0.498,0.26,0.36729124,0.19064963
2017,5,-1.72,0.54,0.68,-0.72,-0.19,1.48,0.95,,0.46,,-0.7301,0.4,0.536,0.292,0.70160913,-0.0148487985
2017,6,0.35,2.03,-0.75,0.5,1.18,0.34,-1.43,,-0.11,,0.4017,0.45,0.424,0.285,0.3786587,0.1419422
2017,7,1.28,1.83,0.46,0.0,1.33,-0.58,0.03,,-0.05,,0.6342,0.38,0.52,0.28,-0.2644325,1.1685694
2017,8,-1.53,2.02,-1.38,-1.65,0.2,-2.93,-1.57,,1.83,1.46,0.15,0.05,0.349,0.287,-0.7255839,0.93173206
2017,9,-0.45,1.58,-1.23,-0.46,-0.32,-2.52,0.46,,-1.66,1.24,-0.4924,-0.2,0.035,0.328,-0.6272187,0.3172592
2017,10,0.71,0.62,0.7,-0.58,-0.28,-0.02,0.3,,-1.17,,0.6903,-0.12,0.015,0.411,0.95332533,1.1215177
2017,11,-0.14,0.12,0.7,0.41,-1.98,-1.21,-0.08,,-2.23,,-0.0776,-0.44,0.289,0.329,-0.57490695,-0.3971362
2017,12,0.73,-0.5,0.33,,0.58,-1.63,-0.48,1.04,-1.95,,-0.059,-0.65,0.11,0.341,-0.91181946,0.34980893
2018,1,1.17,0.55,0.43,0.66,-0.14,-1.62,0.44,-0.33,-1.48,,-0.2808,-0.64,-0.2,0.15,-1.0460633,-0.04617405
2018,2,1.34,-1.38,0.4,0.23,-1.67,-1.4,0.43,2.2,-2.24,,0.1127,-0.48,0.216,0.04,-0.27407217,-1.4464438
2018,3,-1.38,-0.62,0.84,0.3,-1.16,4.03,-0.81,,0.07,,-0.9411,-0.49,-0.12,0.109,-0.19464266,-2.3559399
2018,4,1.2,1.13,-0.67,-0.18,-1.12,0.49,0.32,,-1.3,,0.5439,-0.11,-0.083,0.041,0.20687795,-0.7999025
2018,5,2.02,-0.07,-0.19,-0.98,-1.09,-1.45,1.69,,-0.28,,1.1796,0.18,0.122,-0.023,0.863948,0.2571944
2018,6,1.41,-0.54,-0.44,0.05,0.66,-0.24,-0.77,,-0.93,,0.3799,0.31,0.155,-0.034,1.2918117,0.38224965
2018,7,1.42,2.36,-0.81,-0.16,-0.76,-2.16,2.27,,-0.15,,0.6118,0.39,0.053,-0.005,0.0324229,0.84033877
2018,8,2.4,1.82,-1.38,-0.78,1.24,-0.47,-1.05,,0.01,-0.92,0.8361,0.35,0.121,0.09,0.097180605,0.9418225
2018,9,1.78,0.15,-1.78,-0.83,1.16,-1.76,-0.74,,0.48,-1.55,0.5845,0.5,0.604,0.139,-0.040600657,0.7559574
2018,10,1.53,-0.39,-1.14,1.17,0.39,0.36,-1.11,,-1.31,,0.4128,1.01,0.684,0.121,0.8982226,-1.2296963
2018,11,-0.25,0.32,-0.61,1.42,0.22,1.51,1.89,,0.76,,-1.1162,1.15,0.5,-0.143,0.49567348,-1.1915126
2018,12,0.48,1.44,0.11,,0.56,-0.43,1.35,-0.62,1.54,,0.1097,1.1,0.309,-0.083,-0.15164618,0.9985881
2019,1,0.18,-1.67,1.05,1.07,0.42,0.72,-0.09,0.34,0.08,,-0.7132,0.88,0.387,-0.037,0.49742824,-0.32198435
2019,2,-0.11,-0.12,2.09,1.2,-1.73,0.45,-0.4,1.64,0.69,,1.1495,0.87,0.416,0.058,1.3300833,1.2505248
2019,3,0.89,0.94,0.88,2.11,-0.05,-1.15,-0.93,,0.93,,2.1161,0.92,0.225,0.099,0.17658138,1.008075
2019,4,0.36,-0.96,-1.3,0.67,-0.84,0.82,2.09,,-0.37,,-0.2553,0.82,0.258,0.101,0.2806826,-1.446667
2019,5,-2.38,-0.64,-0.63,0.32,-0.17,-0.7,-0.11,,-0.78,,-1.2313,0.83,0.54,0.065,-0.6697443,-0.025273293
2019,6,-0.79,1.28,-1.92,1.74,0.24,0.3,-0.16,,-0.46,,-0.6013,0.8,0.605,0.151,-0.017989337,0.04542786
2019,7,-1.39,0.08,-0.27,0.1,0.62,1.02,-0.69,,-1.48,,-0.8897,0.65,0.597,0.329,0.33863866,0.46738446
2019,8,-1.62,1.93,-2.19,-1.18,1.16,-1.68,-2.09,,0.33,-0.91,-0.7218,0.35,0.436,0.315,0.007071793,0.770964
2019,9,-0.01,2.19,0.86,-1.5,1.62,0.79,-0.52,,-0.07,0.25,0.3062,0.18,0.892,0.223,0.877916,0.48318166
2019,10,-1.03,0.67,-0.81,-0.47,-0.97,-0.52,0.16,,-0.2,,-0.0822,0.78,0.964,0.136,-0.5777569,-0.15795067
2019,11,0.16,0.07,-0.12,1.93,-0.07,-0.59,1.45,,0.98,,-1.1934,0.82,0.835,0.087,-1.4964538,-2.0506089
2019,12,1.02,0.81,0.74,,-0.12,0.15,0.84,-0.22,-0.43,,0.4121,0.73,0.243,0.142,-0.32021976,-0.5109485
2020,1,1.05,1.74,0.69,-0.6,-0.95,0.66,-0.55,-0.87,0.16,,2.419,0.84,0.173,0.073,1.472377,0.5549331
2020,2,0.98,1.38,1.46,-1.79,-0.07,-0.06,-2.69,1.69,-0.39,,3.4172,0.67,0.054,0.333,-0.45216453,1.1316526
2020,3,0.66,-0.11,1.29,0.44,-2.41,0.57,-0.88,,1.75,,2.6414,0.65,0.019,0.346,-0.35197988,-0.13330008
2020,4,-1.26,0.58,-1.34,1.54,-1.38,1.82,-1.52,,0.45,,0.9281,0.66,-0.011,0.347,1.3426867,-0.61925125
2020,5,-0.33,0.06,0.12,0.04,0.27,-0.55,-2.37,,-1.11,,-0.0271,0.05,0.298,0.243,-0.08860046,-0.0717548
2020,6,0.16,-0.08,-1.25,-0.69,0.86,-2.01,0.58,,-0.24,,-0.1218,-0.05,0.455,0.249,-0.1606406,0.13117796
2020,7,-1.19,0.46,-0.54,-1.97,1.2,-0.68,-2.29,,-0.08,,-0.4118,0.08,0.319,0.341,-0.82960784,1.3575826
2020,8,0.03,1.57,-0.21,-2.39,1.8,0.64,-1.56,,-0.51,0.54,-0.3812,-0.29,-0.183,0.425,0.21131146,0.7381435
2020,9,1.11,1.95,-2.44,0.06,0.59,-0.94,-0.47,,0.32,1.53,0.6314,-0.66,-0.189,0.296,0.5551714,0.76533014
2020,10,-0.2,-0.23,-1.18,0.57,-1.08,-1.82,1.45,,-1.01,,-0.0717,-0.9,0.074,0.289,-1.1139859,-0.100718796
2020,11,2.54,0.05,0.72,-0.66,0.21,0.08,-0.11,,-0.57,,2.0864,-0.89,0.02,0.113,0.67458546,0.48408556
2020,12,-0.37,-0.8,0.99,,1.28,-1.11,2.33,0.17,0.09,,-1.736,-1.02,0.031,0.163,-1.7913474,-1.6647375
2021,1,-1.8,-0.04,2.45,-0.71,-0.41,-1.34,0.31,-0.07,-1.59,,-2.4836,-1.12,0.051,0.126,-0.80026186,-1.4751164
2021,2,-0.29,1.22,0.76,-0.8,-0.71,0.83,0.31,1.27,-3.23,,-1.1907,-1.0,0.243,0.139,1.2528555,-0.66048884
2021,3,0.36,-0.18,2.05,-1.29,-1.24,2.98,-0.93,,0.63,,2.1092,-0.64,0.267,0.112,1.4995494,0.55462563
2021,4,-1.69,0.31,-0.12,0.8,-1.26,-0.43,-1.16,,-0.2,,-0.2044,-0.47,0.25,0.054,-0.5574005,-1.1553276
2021,5,-1.1,0.8,0.18,0.0,-1.1,-1.22,-1.06,,-0.5,,-0.1606,-0.25,0.009,0.072,-2.2317207,0.20937061
2021,6,1.08,1.02,-0.82,-0.26,0.82,-1.77,-0.11,,0.86,,0.8446,-0.03,-0.002,0.139,-0.0399369,0.02026549
2021,7,0.06,2.16,-0.44,-1.28,0.11,-0.49,1.48,,0.84,,0.6302,-0.18,-0.229,0.21,0.091869116,0.7723861
2021,8,-0.49,1.08,-1.94,-1.82,0.93,-2.37,-1.4,,-0.51,-1.17,-0.2093,-0.36,-0.099,0.245,-0.6573353,0.6768523
2021,9,-0.06,1.7,-0.65,-1.89,0.33,0.53,-0.14,,-0.96,2.19,-0.2516,-0.49,-0.058,0.402,1.2904986,0.38033846
2021,10,-1.98,0.86,1.74,-2.42,1.41,-0.62,-0.18,,-0.52,,-0.1458,-0.74,-0.091,0.475,-0.10976443,0.18211132
2021,11,-0.33,-0.91,-0.15,0.34,0.68,0.01,-0.77,,0.51,,0.093,-0.69,0.069,0.445,0.7334374,-1.4534101
2021,12,0.18,-0.06,0.48,,-2.85,-0.04,0.32,-0.25,-0.51,,0.1981,-0.89,-0.12,0.252,0.33455002,-0.13341045
2022,1,0.74,-1.42,-1.44,0.51,0.65,1.11,-0.93,0.66,-0.35,,0.8483,-0.56,-0.056,0.176,1.5775713,1.4536957
2022,2,1.46,0.22,-0.39,-0.9,0.58,-0.92,-2.07,1.76,-1.63,,1.5444,-0.55,-0.082,0.133,-0.3428728,0.97895443
2022,3,0.4,1.45,0.58,0.35,-0.16,1.41,0.96,,-0.52,,0.3052,-0.67,-0.093,0.009,1.5440569,-1.2853248
2022,4,-0.54,-0.93,0.31,-0.73,-0.96,-0.09,-0.72,,-1.16,,-0.6026,-0.74,-0.068,0.11,-0.35796377,-0.6643703
2022,5,0.71,0.18,-1.38,-0.34,-0.64,0.9,-1.5,,-0.25,,1.2235,-0.78,-0.122,0.197,0.50345224,0.045453697
2022,6,0.19,0.51,-1.66,-0.04,-0.22,-0.51,0.04,,-1.28,,-0.0742,-0.52,-0.335,0.199,0.26556534,0.4851588
2022,7,-0.06,1.42,-0.52,-1.64,1.96,-1.17,-0.54,,0.03,,0.0249,-0.5,-0.195,0.136,0.25059128,1.5108414
2022,8,1.76,1.37,-0.41,-1.11,0.76,-3.43,0.99,,-0.35,1.17,-0.17,-0.8,-0.246,0.358,-0.27166533,0.5719756
2022,9,-1.42,-1.17,1.82,-0.81,0.13,-1.05,0.5,,-0.57,1.37,-0.6552,-0.93,-0.322,0.662,-0.16807222,-0.47241116
2022,10,-0.27,0.21,1.04,-0.06,0.35,-0.74,-0.17,,1.12,,1.3457,-0.83,-0.691,0.483,0.11252731,0.6005435
2022,11,0.59,1.24,0.34,0.42,-0.71,0.8,1.6,,-0.3,,0.3389,-0.74,-0.269,0.282,0.08783966,-0.22918418
2022,12,-0.22,-0.01,-0.02,,-0.96,-1.15,0.91,-0.7,-1.2,,-2.7192,-0.63,-0.091,0.218,-1.1044704,-1.3021982
2023,1,0.95,-1.0,1.99,1.36,-0.37,-0.61,0.74,-0.38,-1.07,,-0.6743,-0.57,0.11,0.192,-0.44875163,0.2342025
2023,2,0.6,-0.81,2.5,-0.47,-1.15,1.54,-0.71,1.67,-0.93,,1.6004,-0.47,0.157,,2.139973,0.46835244
2023,3,-1.57,0.49,0.65,0.39,-1.89,1.99,-2.07,,0.9,,0.2803,-0.08,0.414,,-0.79509676,0.25864336
2023,4,-0.83,-0.15,-0.24,-0.67,-0.65,-0.22,1.34,,-0.7,,-0.9731,0.25,0.56,,-0.54963183,-0.04237905
2023,5,0.41,-0.14,1.02,-0.79,-0.67,-2.21,-1.12,,1.91,,1.1343,0.49,0.443,,-0.010354519,0.07235968
2023,6,-0.28,-1.12,0.33,-1.92,0.84,0.37,0.8,,0.18,,-0.2862,0.86,0.665,,0.8427509,0.15460807
2023,7,-2.14,1.78,1.33,0.76,0.65,-1.83,-0.62,,0.04,,-0.1545,0.97,0.498,,-1.0926654,0.8423926
2023,8,-1.62,2.05,-0.37,-1.16,0.42,-2.35,-1.07,,-1.05,0.12,-0.6023,1.2,0.826,,-0.27342504,0.5269802
2023,9,-0.28,2.72,1.34,-2.58,0.84,-2.14,-0.25,,0.78,1.19,0.3181,1.41,0.946,,0.29005814,0.555675
2023,10,-1.7,1.2,-0.83,0.31,1.49,0.61,-0.58,,-0.07,,-0.4139,1.51,0.804,,0.22411959,-0.51138115
2023,11,-0.47,1.19,0.59,0.39,0.51,0.13,-0.11,,0.3,,-0.0358,1.86,0.92,,-1.1706723,-0.39725706
2023,12,1.7,1.51,1.21,,0.91,0.08,0.67,-1.08,-0.52,,-0.2215,1.76,0.852,,0.121148825,0.65006644
2024,1,-0.27,2.58,0.67,0.08,-0.08,0.55,-1.21,-0.26,-0.91,,-0.2103,1.64,0.765,,0.9434634,0.069779515
2024,2,0.79,1.7,1.56,-0.51,-0.18,-0.21,-0.55,-0.31,-1.84,,0.6348,1.39,0.327,,0.29189295,-0.7153514
2024,3,-0.63,1.55,0.97,0.47,0.15,1.08,0.82,,0.24,,-0.6102,1.04,0.421,,-0.49708152,-1.7138262
2024,4,-0.99,2.96,0.73,-0.33,-0.88,-0.74,-0.69,,0.42,,0.4645,0.98,0.44,,-1.234207,0.330679
2024,5,-0.36,-0.16,-0.27,-0.95,-2.33,0.3,0.85,,-0.62,,-0.048,0.5,0.298,,0.8051662,-0.49670607
2024,6,0.22,1.32,-1.29,1.25,1.14,-2.32,-1.24,,-1.0,,0.1364,0.37,0.197,,-0.70959044,0.48586196
2024,7,1.48,2.39,-0.77,-0.49,2.01,-0.41,-1.61,,-0.13,,0.5868,0.4,0.033,,-0.32431674,1.0808032
2024,8,0.69,3.67,1.06,-2.62,-1.04,-0.25,-1.18,,-1.34,-0.81,1.2836,0.19,0.267,,0.39623332,0.3660252
2024,9,-1.25,1.26,1.38,-2.75,1.08,-3.38,0.41,,0.3,1.6,-0.6237,-0.1,0.115,,-0.5632769,-0.07999104
2024,10,0.1,0.97,0.91,-1.78,0.2,-1.35,1.11,,-1.01,,0.5248,-0.01,-0.196,,0.07345486,-0.57067853
2024,11,-0.38,1.1,-0.2,-0.59,0.05,1.1,-0.79,,-0.35,,-0.0374,-0.03,-0.382,,0.9860625,0.020409107
2024,12,1.03,-0.08,-0.33,,1.39,0.01,-0.63,0.22,-0.61,,-0.3355,-0.52,-0.331,,1.0960293,0.8642318
2025,1,-1.12,2.7,1.02,-0.35,0.7,-1.34,-0.72,2.06,0.21,,-0.0694,-0.64,-0.196,,-0.05983138,-0.71616757
2025,2,1.36,0.65,0.32,0.58,1.59,0.26,1.38,1.3,-2.89,,-0.8645,-0.42,0.017,,0.35580552,-0.13058102
2025,3,-0.09,0.81,0.77,0.67,-0.39,0.15,-0.18,,-0.03,,0.5564,0.04,0.058,,0.6837621,-1.8998804
2025,4,0.05,0.44,-0.83,-0.61,-1.08,0.53,-0.88,,-0.69,,0.2677,-0.05,0.149,,0.7357723,-0.5199524
2025,5,0.5,-0.04,-0.49,-1.65,-1.38,-0.21,-0.69,,-0.97,,0.9042,0.07,0.107,,-0.053926528,-0.08028343
2025,6,1.01,1.7,1.27,0.97,-1.07,-1.86,-2.2,,0.17,,1.1343,0.15,-0.014,,0.15732557,0.9835303
2025,7,0.51,1.83,-0.58,0.44,0.27,-0.22,1.11,,0.74,,0.4999,0.14,-0.072,,0.25002038,1.0575999
2025,8,0.21,1.71,-0.31,-2.22,-0.39,-1.36,-1.6,,-2.64,-0.3,0.0362,-0.15,-0.42,,0.37236416,0.5893701
2025,9,-0.63,3.6,1.22,-1.54,0.63,-2.2,0.52,,0.11,1.9,0.0481,-0.32,-0.467,,-0.34644657,0.6090484
2025,10,-0.53,0.08,0.33,-1.7,1.73,-1.01,-0.84,,-0.85,,0.0642,-0.42,-0.448,,-0.18830344,-0.23208944
2025,11,-0.96,1.06,0.47,1.31,0.74,0.29,0.09,,0.58,,-0.4668,-0.54,-0.256,,-0.6773108,-0.7672777
2025,12,-0.69,0.06,0.08,,-1.71,-0.18,0.49,1.1,-0.7,,0.2669,-0.39,-0.017,,1.1570554,-1.0552025
2026,1,-0.93,0.5,0.07,0.38,0.36,-1.33,0.67,1.43,-1.4,,-2.0482,-0.4,0.123,,-1.0057502,-2.878583
2026,2,0.33,2.07,0.23,-0.47,-1.04,-0.63,-0.28,-0.15,-1.98,,-1.2559,-0.02,0.529,,-0.47977924,-1.2146446
2026,3,2.42,-0.77,-2.13,-1.17,-1.99,1.67,-0.58,,-1.44,,2.0437,0.22,0.285,,,
2026,4,1.37,-0.1,0.8,0.68,-1.46,0.53,-0.07,,-1.29,,0.2541,0.74,0.279,,,
2026,5,-0.64,0.7,0.97,-0.65,-1.03,-0.43,-0.43,,0.39,,0.5448,1.09,0.146,,,
2026,6,0.41,0.85,-2.05,1.57,-0.42,-1.51,-2.4,,-2.49,,0.6601,1.58,,,,
2026,7,-0.28,0.99,-0.69,-2.47,0.16,-1.78,-1.14,,1.33,,0.3035,1.73,,,,
2026,8,,,,,,,,,,,,,,,,
2026,9,,,,,,,,,,,,,,,,
2026,10,,,,,,,,,,,,,,,,
2026,11,,,,,,,,,,,,,,,,
2026,12,,,,,,,,,,,,,,,,
